"SPECIES","SITE_ID","estimate","std.error","urb_variable","Best_Model","urb_trend","WIn","HSI","FMo_Average","range.size","temp.mean","temp.max","temp.sd","genzname","code_urban","urban_names","bms_id","country_code","Country.Name"
"Maniola jurtina","UKBMS.2643",-0.0304458552740451,0.0793577058812297,"sum_2000m","exponential",0.00762741507168663,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2644",0.0877011018354488,0.155066996215981,"sum_2000m","exponential",0.00928005691507394,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2645",-0.0196037395690193,0.223442005639423,"sum_2000m","exponential",0.00980564061519236,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2648",-0.166547557329478,0.120421600351101,"sum_2000m","exponential",0.00790333381904134,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2649",0.00556858325836711,0.158225929102978,"sum_2000m","exponential",0.037593776940361,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2656",-0.056134352820657,0.0593985299250003,"sum_2000m","exponential",0.00481689005158007,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2657",-0.120432945818606,0.0771048393132947,"sum_2000m","exponential",0.00426646563172484,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2665",-0.085842717884117,0.0587839582503476,"sum_2000m","exponential",0.0165190826784937,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2670",0.0392508799085149,0.252680737421895,"sum_2000m","exponential",0.0526220797963894,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",NA,NA,"UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2671",-0.117485806200594,0.0713846081704302,"sum_2000m","exponential",0.0111294278455309,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2673",0.129891066820247,0.155241056837097,"sum_2000m","exponential",0.00935328474582171,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",13,"RURAL CLUSTER GRID","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2677",-0.00534069367027293,0.0739010350256441,"sum_2000m","exponential",0.00767798694747916,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2678",-0.116380559024702,0.0605361836508745,"sum_2000m","exponential",0.00337793064404593,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2683",-0.307539417954663,0.261239055201545,"sum_2000m","exponential",0.00387647467704655,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2688",0.129132238502309,0.0566821066661055,"sum_2000m","exponential",0.00687576389024377,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2691",0.0200579415002361,0.061970430431105,"sum_2000m","exponential",0.0363334285980864,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2697",0.0922652611847133,0.229539488002778,"sum_2000m","exponential",0.00361874610989171,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2698",-0.039061624639296,0.0526271688893718,"sum_2000m","exponential",0.00601913712914575,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2699",-0.151667210349134,0.0746427662632427,"sum_2000m","exponential",0.016144332030762,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2920",-0.0657071985595672,0.0150817016846154,"sum_2000m","exponential",0.00810020809007561,0.022,"0.289",5,1289,9.85,18.64,3.29,"G. Cold and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2936",-0.067934639964874,0.0593282116179013,"sum_2000m","exponential",0.00528061177960103,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2940",-0.165545642991925,0.100756567226181,"sum_2000m","exponential",0.00761032102555894,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2945",0.0579539059053145,0.0422348992255149,"sum_2000m","exponential",0.00877877932424663,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2946",0.0395479826359162,0.047632197580182,"sum_2000m","exponential",0.0085769022525494,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2947",-0.104702160556671,0.111408504862865,"sum_2000m","exponential",0.00796133882313557,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2953",0.0367805508027908,0.117612532638724,"sum_2000m","exponential",0.0105055261168876,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2954",0.0149938218656245,0.112640921211386,"sum_2000m","exponential",0.00773010820139319,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2956",0.0993789606730785,0.0688945893750318,"sum_2000m","exponential",0.00380118612109964,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.2969",-0.0107050769247176,0.188079366128954,"sum_2000m","exponential",0.0175465511153184,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.3436",-0.164165017454611,0.407713149536795,"sum_2000m","exponential",0.00360250059104317,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.3501",-0.133237648338781,0.022531775761994,"sum_2000m","exponential",0.0306725551190974,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.3548",0.129993660640194,0.125785909983645,"sum_2000m","exponential",0.00926720741163707,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.3554",-0.356758509482771,0.0584931625385477,"sum_2000m","exponential",0.0126379048148762,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.3558",-0.0300861196418938,0.0728134024199297,"sum_2000m","exponential",0.00581012874488063,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4200",0.104134845896413,0.306443761624328,"sum_2000m","exponential",0.0133350562992647,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",13,"RURAL CLUSTER GRID","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4203",-0.1978182161622,0.100789730476138,"sum_2000m","exponential",0.0184094897324659,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4210",-0.12547358038105,0.0855287436876261,"sum_2000m","exponential",0.0134263463769898,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4211",-0.12090298840321,0.0893150291066094,"sum_2000m","exponential",0.0105280834883164,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",30,"URBAN CENTRE","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4214",0.0165739121305631,0.202315342135604,"sum_2000m","exponential",0.0161758735676937,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4221",-0.121190637903438,0.0531665899872624,"sum_2000m","exponential",0.022742006107892,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4301",-0.108597157743401,0.212521021711673,"sum_2000m","exponential",0.0107848650753623,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4302",0.0359997008965765,0.0404307111189294,"sum_2000m","exponential",0.0111218594341338,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4303",0.020151383829869,0.051428211276586,"sum_2000m","exponential",0.0096193021945234,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4304",-0.011659652088877,0.0412585636029256,"sum_2000m","exponential",0.0068898259035085,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4305",0.05056487465834,0.161973234092174,"sum_2000m","exponential",0.00775656292542336,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4306",0.133193275229481,0.0212184673739539,"sum_2000m","exponential",0.0160895040583564,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4307",0.125354061177132,0.104724217097645,"sum_2000m","exponential",0.0291820982393745,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4308",0.194824020147393,0.0347029390688741,"sum_2000m","exponential",0.0144790872320402,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4311",-0.103199056939463,0.0933008765518638,"sum_2000m","exponential",0.0138646490869072,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4312",0.139349852416183,0.0537123040647897,"sum_2000m","exponential",0.00682722336401005,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4314",0.0903069280809934,0.10385785738336,"sum_2000m","exponential",0.0120362471782948,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4315",0.058602277136355,0.0357766353376419,"sum_2000m","exponential",0.0103833274915653,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",13,"RURAL CLUSTER GRID","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4316",0.16347603243843,0.0511140799533374,"sum_2000m","exponential",0.0076310104568041,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4317",0.190405972608899,0.0587760570853142,"sum_2000m","exponential",0.00931033220047021,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4318",-0.189779963438901,0.101005126634381,"sum_2000m","exponential",0.0314524187457527,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4319",0.0469796525575581,0.370837025458042,"sum_2000m","exponential",0.0165277235880202,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4320",0.164491035888433,0.218547286430269,"sum_2000m","exponential",0.0196254210878446,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4322",-0.0341059322530683,0.0318245589443484,"sum_2000m","exponential",0.00622428250841183,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4323",-0.042141242754093,0.0238983181078666,"sum_2000m","exponential",0.00781861102412741,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4324",0.122466804013869,0.0532271790427819,"sum_2000m","exponential",0.011501011818056,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4325",0.0989557311866605,0.0135917677060279,"sum_2000m","exponential",0.0050255148285587,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4329",0.00888678060917882,0.0209582898595778,"sum_2000m","exponential",0.0074905434772552,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4330",0.23287302663313,0.203143186558497,"sum_2000m","exponential",0.00948535874508265,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4332",0.237458235039191,0.0914503595638917,"sum_2000m","exponential",0.0143172224894121,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4333",0.052929979586238,0.363510652296319,"sum_2000m","exponential",0.00536736291535304,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",23,"DENSE URBAN CLUSTER","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4334",0.10498251193059,0.141551666067173,"sum_2000m","exponential",0.0137336796943657,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",13,"RURAL CLUSTER GRID","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4335",-0.0431964306810014,0.0803156117949225,"sum_2000m","exponential",0.0075837366987506,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4336",-0.0570879874869024,0.0193790381300188,"sum_2000m","exponential",0.00865983750512855,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4337",0.50297759535976,0.549521430051978,"sum_2000m","exponential",0.0121006634371299,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4340",0.123865881500544,0.343938856124041,"sum_2000m","exponential",0.00920613956687636,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4341",-0.233310775128101,0.28216457925105,"sum_2000m","exponential",0.0383716147871342,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",12,"LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.4344",0.129630782697563,0.0930261627776516,"sum_2000m","exponential",0.0113862683482739,0.022,"0.289",5,1289,9.85,18.64,3.29,"K. Warm temperate and mesic",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.49",-0.172059523433139,0.355924494536226,"sum_2000m","exponential",0.00921633950247406,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50005",-0.167019838208136,0.136286242341859,"sum_2000m","exponential",0.0194807521091598,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50343",0.235640734583474,0.239234771879964,"sum_2000m","exponential",0.00619244210202341,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50360",0.0415280474007501,0.0799572727385204,"sum_2000m","exponential",0.00975599431475419,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50366",-0.131709754672757,0.0390803359597527,"sum_2000m","exponential",0.015928846883007,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50376",0.148431518579026,0.11681203029386,"sum_2000m","exponential",0.0105941275641332,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50675",-0.0149642785176869,0.100395477887893,"sum_2000m","exponential",0.00817164680238556,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50705",0.130589008148013,0.545431586436602,"sum_2000m","exponential",0.0122558576874429,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50730",0.210034385486704,0.0878902144126968,"sum_2000m","exponential",0.0147850194902374,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",13,"RURAL CLUSTER GRID","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50902",-0.0941262473314372,0.301525198422412,"sum_2000m","exponential",0.014122805308731,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50933",-0.0831151196260661,0.110583520660811,"sum_2000m","exponential",0.0173236754562313,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.50981",-0.340529909659563,0.313827107339246,"sum_2000m","exponential",0.00880278087307218,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.51023",-0.318592373905293,0.111003712013049,"sum_2000m","exponential",0.0157611651177248,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.51107",-0.334520938917359,0.0614344678471941,"sum_2000m","exponential",0.00741381530457574,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.51459",0.330322804642405,0.471082045757661,"sum_2000m","exponential",0.00633074149665518,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.51699",0.256952694841668,0.445275335419995,"sum_2000m","exponential",0.00162358687596426,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",NA,NA,"UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.55",0.3127275663714,0.142310388276395,"sum_2000m","exponential",0.0141408158803871,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.7",0.00475976589389258,0.237608335098134,"sum_2000m","exponential",0.0164282547368262,0.022,"0.289",5,1289,9.85,18.64,3.29,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.79",0.0576592008384564,0.253489631172487,"sum_2000m","exponential",0.0124132020352503,0.022,"0.289",5,1289,9.85,18.64,3.29,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Maniola jurtina","UKBMS.87",-0.0286570243281564,0.0833423342726518,"sum_2000m","exponential",0.0019710032868461,0.022,"0.289",5,1289,9.85,18.64,3.29,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Melanargia galathea","CZBMS.13",0.29863412217491,0.0559891071273067,"sum_2000m","exponential",0.010632012281544,0.031,"0.107",3.5,802,9.71,17.56,2.55,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Melanargia galathea","CZBMS.32",0.179911650831502,0.228274289447477,"sum_2000m","exponential",0.00852078296962385,0.031,"0.107",3.5,802,9.71,17.56,2.55,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Melanargia galathea","DEBMS.100186",-0.0409351861953361,0.0614588094007875,"sum_2000m","exponential",0.0133306659974326,0.031,"0.107",3.5,802,9.71,17.56,2.55,"G. Cold and mesic",13,"RURAL CLUSTER GRID","DEBMS","DEU","Germany"
