"SPECIES","SITE_ID","bms_id","M_YEAR","TOTAL_NM","SINDEX","GEO_REGION","RCLIM","M_YEAR_scaled","SINDEX_scaled","code_urban","urban_names","country_code","Country.Name","urban_type","pop_ID","urb_variable","Best_Model","urb_trend","WIn","HSI","FMo_Average","range.size","temp.mean","temp.max","temp.sd"
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2005,0.90769,8.63315563421319,"R1","K. Warm temperate and mesic",-0.905851307559584,-0.399806498273656,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",1997,0.741769999999999,6.89520438534999,"R1","K. Warm temperate and mesic",-2.05526881110579,-0.420951445980731,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2018,0.645709999999999,8.7463556851312,"R1","K. Warm temperate and mesic",0.961952135702999,-0.39842923918272,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2008,0.851350000000001,2.26991567263276,"R1","K. Warm temperate and mesic",-0.474819743729757,-0.477225457132943,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2000,0.843469999999999,11.2485939257593,"R1","K. Warm temperate and mesic",-1.62423724727596,-0.367985521740512,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2017,0.943290000000002,5.1966949020423,"R1","K. Warm temperate and mesic",0.818274947759723,-0.441616521728974,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",1996,0.871270000000001,2.23336422820516,"R1","K. Warm temperate and mesic",-2.19894599904906,-0.4776701637273,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2020,0.508209999999999,11.1433028749721,"R1","K. Warm temperate and mesic",1.24930651158955,-0.36926655523577,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",1994,0.95459,0,"R1","K. Warm temperate and mesic",-2.48630037493562,-0.504842600150438,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2015,0.71241,7.31850117096019,"R1","K. Warm temperate and mesic",0.530920571873172,-0.415801365734144,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2019,0.942579999999999,14.1312795873666,"R1","K. Warm temperate and mesic",1.10562932364627,-0.332913054885938,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",1999,0.896330000000002,9.07101470638259,"R1","K. Warm temperate and mesic",-1.76791443521924,-0.394479244594851,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Gonepteryx rhamni","ES-CTBMS.5","ES-CTBMS",2021,0.924029999999999,20.9145146731832,"R1","K. Warm temperate and mesic",1.39298369953283,-0.250384185754421,11,"VERY LOW DENSITY RURAL","ESP","Spain","rural","Gonepteryx rhamni_ES-CTBMS.5","sum_2000m","exponential",0.0184415459487279,0.063,0.218,8,1177,8.81,17.93,3.38
"Hamearis lucina","UKBMS.1005","UKBMS",2019,0.994819999999999,7.47999102401077,"R2","J. Cool temperate and moist",1.10562932364627,-0.413836584213252,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1987,0.9449,20.8840205916443,"R2","J. Cool temperate and moist",-3.49204069053854,-0.250755194872161,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1980,0.3346,0,"R2","J. Cool temperate and moist",-4.49778100614147,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2012,0.70249,1.40635108148398,"R2","J. Cool temperate and moist",0.0998890080433454,-0.487732097139943,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1991,0.5459,14.2447605989922,"R2","J. Cool temperate and moist",-2.91733193876544,-0.331532377460067,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1994,0.45136,18.7381985384205,"R2","J. Cool temperate and moist",-2.48630037493562,-0.276862541170731,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1983,0.84913,7.76096235933256,"R2","J. Cool temperate and moist",-4.06674944231165,-0.410418119974711,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1984,0.999910000000001,10.0430736268887,"R2","J. Cool temperate and moist",-3.92307225436837,-0.382652598101894,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2002,0.80035,1.30427410624617,"R2","J. Cool temperate and moist",-1.33688287138941,-0.488974026282036,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2021,0.631210000000001,12.1710025863381,"R2","J. Cool temperate and moist",1.39298369953283,-0.356762949815523,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1981,0.8574,0,"R2","J. Cool temperate and moist",-4.3541038181982,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2008,0.557569999999999,0,"R2","J. Cool temperate and moist",-0.474819743729757,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1998,0.90575,11.8526819386678,"R2","J. Cool temperate and moist",-1.91159162316251,-0.360635827983696,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2018,0.72851,5.65434960843629,"R2","J. Cool temperate and moist",0.961952135702999,-0.436048422600228,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2001,0.591340000000001,1.08537564851195,"R2","J. Cool temperate and moist",-1.48056005933269,-0.491637275003758,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2013,0.94152,3.22597989139201,"R2","J. Cool temperate and moist",0.243566195986621,-0.465593411686621,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1993,0.74622,10.7350849413596,"R2","J. Cool temperate and moist",-2.62997756287889,-0.374233177208033,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1992,0.885280000000001,32.3335298704757,"R2","J. Cool temperate and moist",-2.77365475082217,-0.111453660878663,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2007,0.41087,0,"R2","J. Cool temperate and moist",-0.618496931673033,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2015,0.4786,6.26658032711549,"R2","J. Cool temperate and moist",0.530920571873172,-0.428599659846034,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1995,0.830850000000001,11.5946917393092,"R2","J. Cool temperate and moist",-2.34262318699234,-0.363774690065094,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1985,0.83768,6.92070258972691,"R2","J. Cool temperate and moist",-3.7793950664251,-0.420641219673447,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2014,0.677100000000001,1.56934134743648,"R2","J. Cool temperate and moist",0.387243383929897,-0.485749060704035,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2006,0.51385,0,"R2","J. Cool temperate and moist",-0.762174119616308,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1986,0.481,1.91241155096577,"R2","J. Cool temperate and moist",-3.63571787848182,-0.481575064731348,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2010,0.40773,5.29345596506319,"R2","J. Cool temperate and moist",-0.187465367843206,-0.440439269134003,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1988,0.93093,17.9018976011457,"R2","J. Cool temperate and moist",-3.34836350259527,-0.287037475362712,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2000,0.46303,1.48531028131777,"R2","J. Cool temperate and moist",-1.62423724727596,-0.486771432591631,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1982,0.676630000000001,2.1076592336551,"R2","J. Cool temperate and moist",-4.21042663025492,-0.479199565393784,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1989,0.60906,12.7257494936212,"R2","J. Cool temperate and moist",-3.20468631465199,-0.350013569271716,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2016,0.90079,3.41763499658236,"R2","J. Cool temperate and moist",0.674597759816448,-0.463261621781872,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2009,0.47743,1.88764723648445,"R2","J. Cool temperate and moist",-0.331142555786481,-0.481876362098033,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2017,0.676940000000001,4.38615728760033,"R2","J. Cool temperate and moist",0.818274947759723,-0.451478004024984,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2003,0.62065,0,"R2","J. Cool temperate and moist",-1.19320568344614,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2005,0.602559999999999,0,"R2","J. Cool temperate and moist",-0.905851307559584,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1990,0.6409,47.6966030711959,"R2","J. Cool temperate and moist",-3.06100912670872,0.0754626175046791,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2004,0.56212,0,"R2","J. Cool temperate and moist",-1.04952849550286,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",2011,0.70288,4.02357816806486,"R2","J. Cool temperate and moist",-0.0437881798999302,-0.455889357063378,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1999,0.717,1.01800857163217,"R2","J. Cool temperate and moist",-1.76791443521924,-0.492456902895353,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hamearis lucina","UKBMS.1005","UKBMS",1997,0.792220000000001,9.6541404194724,"R2","J. Cool temperate and moist",-2.05526881110579,-0.387384590634908,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hamearis lucina_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.032,0.577,6,497,9.11,15.06,2.37
"Hesperia comma","UKBMS.1005","UKBMS",1998,0.99439,127.87985431927,"R2","J. Cool temperate and moist",-1.91159162316251,1.05101970274098,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2010,0.60083,8.06061583104949,"R2","J. Cool temperate and moist",-0.187465367843206,-0.406772357762542,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2019,0.78816,11.401208528104,"R2","J. Cool temperate and moist",1.10562932364627,-0.366128721794009,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2020,0.99434,17.7670736642615,"R2","J. Cool temperate and moist",1.24930651158955,-0.288677823500753,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2009,0.86707,0,"R2","J. Cool temperate and moist",-0.331142555786481,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1980,0.99362,69.4081293082957,"R2","J. Cool temperate and moist",-4.49778100614147,0.33961794822788,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2017,0.66777,3.09013936528537,"R2","J. Cool temperate and moist",0.818274947759723,-0.467246128253271,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1997,0.99918,174.688217549863,"R2","J. Cool temperate and moist",-2.05526881110579,1.62051806664046,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2004,0.56156,37.219689215595,"R2","J. Cool temperate and moist",-1.04952849550286,-0.0520057425848889,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2018,0.99864,0,"R2","J. Cool temperate and moist",0.961952135702999,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2021,0.91803,37.3947105181972,"R2","J. Cool temperate and moist",1.39298369953283,-0.0498763294074086,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1990,0.76594,77.1826358859676,"R2","J. Cool temperate and moist",-3.06100912670872,0.434207215412855,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2014,0.37627,0,"R2","J. Cool temperate and moist",0.387243383929897,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1988,0.90893,10.8396811162901,"R2","J. Cool temperate and moist",-3.34836350259527,-0.372960597985392,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1987,0.97791,47.9189485213582,"R2","J. Cool temperate and moist",-3.49204069053854,0.0781678043847272,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1985,1,35.5012780460097,"R2","J. Cool temperate and moist",-3.7793950664251,-0.0729129540753733,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2008,0.22253,85.3387950162144,"R2","J. Cool temperate and moist",-0.474819743729757,0.533439894357363,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2016,0.78815,0,"R2","J. Cool temperate and moist",0.674597759816448,-0.504842600150438,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",2012,0.99996,1.85504665442336,"R2","J. Cool temperate and moist",0.0998890080433454,-0.482273000152957,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1991,0.9929,170.315290989906,"R2","J. Cool temperate and moist",-2.91733193876544,1.56731444341015,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1984,1.00002,136.344090532476,"R2","J. Cool temperate and moist",-3.92307225436837,1.15400063055793,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
"Hesperia comma","UKBMS.1005","UKBMS",1983,0.51565,29.7144441913214,"R2","J. Cool temperate and moist",-4.06674944231165,-0.143319013696984,11,"VERY LOW DENSITY RURAL","GBR","United Kingdom of Great Britain and Northern Ireland","rural","Hesperia comma_UKBMS.1005","sum_2000m","exponential",0.0169683422751951,-0.036,0.333,3.5,807,8.47,16.97,3.19
